
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set RIGHT and time  0.5000000E-01

        65  1.588030E+00 -1.595307E-11 -7.976660E-11
        66  1.588030E+00  1.595318E-11 -7.976490E-11
        67  1.588030E+00  1.595322E-11  7.976571E-11
        68  1.588030E+00 -1.595317E-11  7.976628E-11

 displacements (vx,vy,vz) for set RIGHT and time  0.5000000E-01

        65  1.000000E-02  4.825626E-04  9.651252E-05
        66  1.000000E-02 -4.825626E-04  9.651252E-05
        67  1.000000E-02 -4.825626E-04 -9.651252E-05
        68  1.000000E-02  4.825626E-04 -9.651252E-05

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.5000000E-01

         4   5  1.777505E-03 -6.698809E-04 -6.794015E-04  3.331632E-06  4.711586E-07 -6.766235E-21
         4   6  1.777505E-03 -6.732126E-04 -6.770457E-04  3.331621E-06  4.711597E-07  6.856632E-20
         4   7  1.777505E-03 -6.698809E-04 -6.794015E-04 -3.331632E-06  4.711586E-07  7.110861E-20
         4   8  1.777505E-03 -6.732126E-04 -6.770457E-04 -3.331621E-06  4.711597E-07  3.894014E-20
         5   1  1.778354E-03 -6.746822E-04 -6.761625E-04  6.836182E-07 -1.140337E-08 -9.480236E-20
         5   2  1.778354E-03 -6.753659E-04 -6.761055E-04  6.836178E-07 -1.140337E-08 -1.288729E-19
         5   3  1.778354E-03 -6.746822E-04 -6.761625E-04 -6.836182E-07 -1.140337E-08  9.480497E-20
         5   4  1.778354E-03 -6.753659E-04 -6.761055E-04 -6.836178E-07 -1.140337E-08 -1.671686E-20
         5   5  1.778354E-03 -6.746822E-04 -6.761625E-04  6.836182E-07  1.140337E-08  6.771817E-20
         5   6  1.778354E-03 -6.753659E-04 -6.761055E-04  6.836178E-07  1.140337E-08  2.540097E-21
         5   7  1.778354E-03 -6.746822E-04 -6.761625E-04 -6.836182E-07  1.140337E-08  1.218917E-19
         5   8  1.778354E-03 -6.753659E-04 -6.761055E-04 -6.836178E-07  1.140337E-08  6.094589E-20
         6   1  1.778729E-03 -6.756709E-04 -6.760590E-04  1.497275E-07 -1.401040E-08 -9.480320E-20
         6   2  1.778729E-03 -6.758206E-04 -6.759889E-04  1.497275E-07 -1.401041E-08  4.380445E-20
         6   3  1.778729E-03 -6.756709E-04 -6.760590E-04 -1.497275E-07 -1.401040E-08  1.015790E-20
         6   4  1.778729E-03 -6.758206E-04 -6.759889E-04 -1.497275E-07 -1.401041E-08 -8.463278E-22
         6   5  1.778729E-03 -6.756709E-04 -6.760590E-04  1.497275E-07  1.401040E-08 -2.708637E-20
         6   6  1.778729E-03 -6.758206E-04 -6.759889E-04  1.497275E-07  1.401041E-08  1.506701E-19
         6   7  1.778729E-03 -6.756709E-04 -6.760590E-04 -1.497275E-07  1.401040E-08  3.047294E-20
         6   8  1.778729E-03 -6.758206E-04 -6.759889E-04 -1.497275E-07  1.401041E-08 -4.486227E-20
         7   1  1.778784E-03 -6.758870E-04 -6.759606E-04  3.151706E-08 -1.492958E-09 -2.285437E-20
         7   2  1.778784E-03 -6.759185E-04 -6.759531E-04  3.151706E-08 -1.492958E-09 -2.475894E-20
         7   3  1.778784E-03 -6.758870E-04 -6.759606E-04 -3.151706E-08 -1.492958E-09  2.793324E-20
         7   4  1.778784E-03 -6.759185E-04 -6.759531E-04 -3.151706E-08 -1.492958E-09 -2.088640E-19
         7   5  1.778784E-03 -6.758870E-04 -6.759606E-04  3.151706E-08  1.492958E-09  7.787440E-20
         7   6  1.778784E-03 -6.759185E-04 -6.759531E-04  3.151706E-08  1.492958E-09 -6.602387E-20
         7   7  1.778784E-03 -6.758870E-04 -6.759606E-04 -3.151706E-08  1.492958E-09  2.370094E-20
         7   8  1.778784E-03 -6.759185E-04 -6.759531E-04 -3.151706E-08  1.492958E-09 -1.921464E-19
         8   1  1.778799E-03 -6.759325E-04 -6.759494E-04  6.795688E-09 -5.135532E-10 -1.438981E-20
         8   2  1.778799E-03 -6.759393E-04 -6.759469E-04  6.795688E-09 -5.135532E-10  2.272746E-19
         8   3  1.778799E-03 -6.759325E-04 -6.759494E-04 -6.795688E-09 -5.135532E-10 -1.227367E-19
         8   4  1.778799E-03 -6.759393E-04 -6.759469E-04 -6.795688E-09 -5.135532E-10  9.162932E-20
         8   5  1.778799E-03 -6.759325E-04 -6.759494E-04  6.795688E-09  5.135532E-10  7.787435E-20
         8   6  1.778799E-03 -6.759393E-04 -6.759469E-04  6.795688E-09  5.135532E-10  1.286620E-19
         8   7  1.778799E-03 -6.759325E-04 -6.759494E-04 -6.795688E-09  5.135532E-10 -1.659062E-19
         8   8  1.778799E-03 -6.759393E-04 -6.759469E-04 -6.795688E-09  5.135532E-10  9.395708E-20
         9   1  1.778802E-03 -6.759423E-04 -6.759458E-04  1.444032E-09 -8.450399E-11  1.252761E-19
         9   2  1.778802E-03 -6.759438E-04 -6.759453E-04  1.444032E-09 -8.450399E-11  1.699269E-19
         9   3  1.778802E-03 -6.759423E-04 -6.759458E-04 -1.444032E-09 -8.450399E-11  1.760637E-19
         9   4  1.778802E-03 -6.759438E-04 -6.759453E-04 -1.444032E-09 -8.450399E-11  1.936278E-19
         9   5  1.778802E-03 -6.759423E-04 -6.759458E-04  1.444032E-09  8.450399E-11  1.320478E-19
         9   6  1.778802E-03 -6.759438E-04 -6.759453E-04  1.444032E-09  8.450399E-11  8.549248E-20
         9   7  1.778802E-03 -6.759423E-04 -6.759458E-04 -1.444032E-09  8.450399E-11  7.448850E-20
         9   8  1.778802E-03 -6.759438E-04 -6.759453E-04 -1.444032E-09  8.450399E-11  1.599810E-19
        10   1  1.778802E-03 -6.759444E-04 -6.759452E-04  3.095759E-10 -2.132621E-11  1.371266E-19
        10   2  1.778802E-03 -6.759447E-04 -6.759450E-04  3.095759E-10 -2.132621E-11 -1.227367E-20
        10   3  1.778802E-03 -6.759444E-04 -6.759452E-04 -3.095759E-10 -2.132621E-11  2.403947E-19
        10   4  1.778802E-03 -6.759447E-04 -6.759450E-04 -3.095759E-10 -2.132621E-11  4.041848E-20
        10   5  1.778802E-03 -6.759444E-04 -6.759452E-04  3.095759E-10  2.132621E-11  6.094513E-20
        10   6  1.778802E-03 -6.759447E-04 -6.759450E-04  3.095759E-10  2.132621E-11 -2.767925E-19
        10   7  1.778802E-03 -6.759444E-04 -6.759452E-04 -3.095759E-10  2.132621E-11  1.963788E-19
        10   8  1.778802E-03 -6.759447E-04 -6.759450E-04 -3.095759E-10  2.132621E-11 -1.438982E-19
        11   1  1.778803E-03 -6.759448E-04 -6.759450E-04  6.601187E-11 -4.132664E-12 -2.099221E-19
        11   2  1.778803E-03 -6.759449E-04 -6.759450E-04  6.601187E-11 -4.132662E-12 -1.180812E-19
        11   3  1.778803E-03 -6.759448E-04 -6.759450E-04 -6.601187E-11 -4.132662E-12 -1.286620E-19
        11   4  1.778803E-03 -6.759449E-04 -6.759450E-04 -6.601187E-11 -4.132662E-12  5.819414E-20
        11   5  1.778803E-03 -6.759448E-04 -6.759450E-04  6.601187E-11  4.132661E-12 -2.268513E-19
        11   6  1.778803E-03 -6.759449E-04 -6.759450E-04  6.601187E-11  4.132662E-12  5.163407E-20
        11   7  1.778803E-03 -6.759448E-04 -6.759450E-04 -6.601187E-11  4.132661E-12 -1.726779E-19
        11   8  1.778803E-03 -6.759449E-04 -6.759450E-04 -6.601187E-11  4.132660E-12  2.031504E-20
        12   1  1.778803E-03 -6.759449E-04 -6.759450E-04  1.412191E-11 -9.379882E-13 -1.066540E-19
        12   2  1.778803E-03 -6.759450E-04 -6.759450E-04  1.412191E-11 -9.379872E-13 -1.413589E-19
        12   3  1.778803E-03 -6.759449E-04 -6.759450E-04 -1.412191E-11 -9.379913E-13 -7.618142E-20
        12   4  1.778803E-03 -6.759450E-04 -6.759450E-04 -1.412191E-11 -9.379869E-13 -1.127908E-19
        12   5  1.778803E-03 -6.759449E-04 -6.759450E-04  1.412191E-11  9.379891E-13 -4.740177E-20
        12   6  1.778803E-03 -6.759450E-04 -6.759450E-04  1.412191E-11  9.379880E-13 -2.327766E-19
        12   7  1.778803E-03 -6.759449E-04 -6.759450E-04 -1.412191E-11  9.379860E-13 -6.771682E-20
        12   8  1.778803E-03 -6.759450E-04 -6.759450E-04 -1.412191E-11  9.379860E-13 -7.194912E-20
        13   1  1.778803E-03 -6.759450E-04 -6.759450E-04  3.015066E-12 -1.932818E-13 -1.041146E-19
        13   2  1.778803E-03 -6.759450E-04 -6.759450E-04  3.015066E-12 -1.932842E-13 -1.864329E-19
        13   3  1.778803E-03 -6.759450E-04 -6.759450E-04 -3.015066E-12 -1.932856E-13 -2.285443E-20
        13   4  1.778803E-03 -6.759450E-04 -6.759450E-04 -3.015066E-12 -1.932825E-13 -7.491173E-20
        13   5  1.778803E-03 -6.759450E-04 -6.759450E-04  3.015066E-12  1.932880E-13 -5.078761E-20
        13   6  1.778803E-03 -6.759450E-04 -6.759450E-04  3.015065E-12  1.932884E-13 -1.625204E-19
        13   7  1.778803E-03 -6.759450E-04 -6.759450E-04 -3.015066E-12  1.932860E-13 -2.133080E-19
        13   8  1.778803E-03 -6.759450E-04 -6.759450E-04 -3.015067E-12  1.932882E-13 -8.972478E-20
        14   1  1.778803E-03 -6.759450E-04 -6.759450E-04  6.442382E-13 -4.220369E-14 -1.312013E-19
        14   2  1.778803E-03 -6.759450E-04 -6.759450E-04  6.442377E-13 -4.220466E-14 -2.655769E-19
        14   3  1.778803E-03 -6.759450E-04 -6.759450E-04 -6.442363E-13 -4.220682E-14 -7.702788E-20
        14   4  1.778803E-03 -6.759450E-04 -6.759450E-04 -6.442367E-13 -4.220291E-14  3.978363E-20
        14   5  1.778803E-03 -6.759450E-04 -6.759450E-04  6.442370E-13  4.220468E-14 -2.708673E-19
        14   6  1.778803E-03 -6.759450E-04 -6.759450E-04  6.442367E-13  4.220468E-14 -3.893717E-20
        14   7  1.778803E-03 -6.759450E-04 -6.759450E-04 -6.442376E-13  4.220498E-14  1.117327E-19
        14   8  1.778803E-03 -6.759450E-04 -6.759450E-04 -6.442377E-13  4.220715E-14  2.116151E-19
        15   1  1.778803E-03 -6.759450E-04 -6.759450E-04  1.363332E-13 -8.814783E-15 -1.794496E-19
        15   2  1.778803E-03 -6.759450E-04 -6.759450E-04  1.363322E-13 -8.816629E-15  4.655531E-20
        15   3  1.778803E-03 -6.759450E-04 -6.759450E-04 -1.363315E-13 -8.813021E-15  6.433098E-20
        15   4  1.778803E-03 -6.759450E-04 -6.759450E-04 -1.363323E-13 -8.813890E-15  1.807193E-19
        15   5  1.778803E-03 -6.759450E-04 -6.759450E-04  1.363321E-13  8.816177E-15  1.692920E-20
        15   6  1.778803E-03 -6.759450E-04 -6.759450E-04  1.363319E-13  8.815760E-15  2.260049E-19
        15   7  1.778803E-03 -6.759450E-04 -6.759450E-04 -1.363324E-13  8.816084E-15  2.607097E-19
        15   8  1.778803E-03 -6.759450E-04 -6.759450E-04 -1.363327E-13  8.819573E-15  3.758283E-19
        16   1  1.778803E-03 -6.759450E-04 -6.759450E-04  2.313546E-14 -1.511178E-15 -1.786031E-19
        16   2  1.778803E-03 -6.759450E-04 -6.759450E-04  2.313540E-14 -1.511612E-15 -6.983297E-21
        16   3  1.778803E-03 -6.759450E-04 -6.759450E-04 -2.313591E-14 -1.511111E-15 -7.025620E-20
        16   4  1.778803E-03 -6.759450E-04 -6.759450E-04 -2.313613E-14 -1.508070E-15 -2.985888E-19
        16   5  1.778803E-03 -6.759450E-04 -6.759450E-04  2.313607E-14  1.508056E-15 -8.126018E-20
        16   6  1.778803E-03 -6.759450E-04 -6.759450E-04  2.313564E-14  1.509685E-15  1.227367E-19
        16   7  1.778803E-03 -6.759450E-04 -6.759450E-04 -2.313558E-14  1.508460E-15  8.126018E-20
        16   8  1.778803E-03 -6.759450E-04 -6.759450E-04 -2.313602E-14  1.510184E-15 -9.565000E-20

                                INCREMENT     4


 forces (fx,fy,fz) for set RIGHT and time  0.2750000E+00

        65  8.763967E+00  1.263748E-15  3.936869E-15
        66  8.763967E+00 -1.633862E-15  6.637607E-15
        67  8.763967E+00  2.053195E-16 -4.568995E-15
        68  8.763967E+00  1.399722E-15 -1.502165E-15

 displacements (vx,vy,vz) for set RIGHT and time  0.2750000E+00

        65  5.500000E-02  2.658239E-03  5.316479E-04
        66  5.500000E-02 -2.658239E-03  5.316479E-04
        67  5.500000E-02 -2.658239E-03 -5.316479E-04
        68  5.500000E-02  2.658239E-03 -5.316479E-04

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.2750000E+00

         1   1  8.785593E+00  4.554313E+00  4.350985E+00  8.495120E-01  2.809755E-01  5.183658E-04
         1   2  5.249553E+00  1.889831E-01 -5.617205E-01  8.464908E-01  2.798067E-01  5.173611E-04
         1   3  8.785593E+00  4.554313E+00  4.350985E+00 -8.495120E-01  2.809755E-01 -5.183658E-04
         1   4  5.249553E+00  1.889831E-01 -5.617205E-01 -8.464908E-01  2.798067E-01 -5.173611E-04
         1   5  8.785593E+00  4.554313E+00  4.350985E+00  8.495120E-01 -2.809755E-01 -5.183658E-04
         1   6  5.249553E+00  1.889831E-01 -5.617205E-01  8.464908E-01 -2.798067E-01 -5.173611E-04
         1   7  8.785593E+00  4.554313E+00  4.350985E+00 -8.495120E-01 -2.809755E-01  5.183658E-04
         1   8  5.249553E+00  1.889831E-01 -5.617205E-01 -8.464908E-01 -2.798067E-01  5.173611E-04
         2   1  6.970759E+00  3.614485E-01 -4.044130E-01  2.188219E-01 -5.776173E-02 -2.751366E-05
         2   2  7.081101E+00  2.548364E-01 -9.218806E-03  2.187878E-01 -5.778466E-02 -2.751532E-05
         2   3  6.970759E+00  3.614485E-01 -4.044130E-01 -2.188219E-01 -5.776173E-02  2.751366E-05
         2   4  7.081101E+00  2.548364E-01 -9.218806E-03 -2.187878E-01 -5.778466E-02  2.751532E-05
         2   5  6.970759E+00  3.614485E-01 -4.044130E-01  2.188219E-01  5.776173E-02  2.751366E-05
         2   6  7.081101E+00  2.548364E-01 -9.218806E-03  2.187878E-01  5.778466E-02  2.751532E-05
         2   7  6.970759E+00  3.614485E-01 -4.044130E-01 -2.188219E-01  5.776173E-02 -2.751366E-05
         2   8  7.081101E+00  2.548364E-01 -9.218806E-03 -2.187878E-01  5.778466E-02 -2.751532E-05
         3   1  7.070401E+00  1.568751E-01  8.658718E-02  4.204567E-02  2.909180E-03  2.662197E-07
         3   2  6.981369E+00  2.673716E-02 -1.635938E-02  4.204095E-02  2.908941E-03  2.662067E-07
         3   3  7.070401E+00  1.568751E-01  8.658718E-02 -4.204567E-02  2.909180E-03 -2.662197E-07
         3   4  6.981369E+00  2.673716E-02 -1.635938E-02 -4.204095E-02  2.908941E-03 -2.662067E-07
         3   5  7.070401E+00  1.568751E-01  8.658718E-02  4.204567E-02 -2.909180E-03 -2.662197E-07
         3   6  6.981369E+00  2.673716E-02 -1.635938E-02  4.204095E-02 -2.908941E-03 -2.662067E-07
         3   7  7.070401E+00  1.568751E-01  8.658718E-02 -4.204567E-02 -2.909180E-03  2.662197E-07
         3   8  6.981369E+00  2.673716E-02 -1.635938E-02 -4.204095E-02 -2.908941E-03  2.662067E-07
         4   1  7.028315E+00  2.328869E-02 -3.913418E-03  9.628257E-03 -1.358390E-03 -2.846708E-08
         4   2  7.023853E+00  9.331892E-03 -1.638464E-03  9.628124E-03 -1.358396E-03 -2.846701E-08
         4   3  7.028315E+00  2.328869E-02 -3.913418E-03 -9.628257E-03 -1.358390E-03  2.846708E-08
         4   4  7.023853E+00  9.331892E-03 -1.638464E-03 -9.628124E-03 -1.358396E-03  2.846701E-08
         4   5  7.028315E+00  2.328869E-02 -3.913418E-03  9.628257E-03  1.358390E-03  2.846708E-08
         4   6  7.023853E+00  9.331892E-03 -1.638464E-03  9.628124E-03  1.358396E-03  2.846701E-08
         4   7  7.028315E+00  2.328869E-02 -3.913418E-03 -9.628257E-03  1.358390E-03 -2.846708E-08
         4   8  7.023853E+00  9.331892E-03 -1.638464E-03 -9.628124E-03  1.358396E-03 -2.846701E-08
         5   1  7.027524E+00  6.323830E-03  2.073284E-03  1.981203E-03 -3.405722E-05 -1.468618E-10
         5   2  7.024675E+00  1.531056E-03 -5.927104E-04  1.981194E-03 -3.405716E-05 -1.468619E-10
         5   3  7.027524E+00  6.323830E-03  2.073284E-03 -1.981203E-03 -3.405722E-05  1.468617E-10
         5   4  7.024675E+00  1.531056E-03 -5.927104E-04 -1.981194E-03 -3.405716E-05  1.468611E-10
         5   5  7.027524E+00  6.323830E-03  2.073284E-03  1.981203E-03  3.405722E-05  1.468617E-10
         5   6  7.024675E+00  1.531056E-03 -5.927104E-04  1.981194E-03  3.405716E-05  1.468615E-10
         5   7  7.027524E+00  6.323830E-03  2.073284E-03 -1.981203E-03  3.405722E-05 -1.468618E-10
         5   8  7.024675E+00  1.531056E-03 -5.927104E-04 -1.981194E-03  3.405716E-05 -1.468622E-10
         6   1  7.026288E+00  1.181155E-03  6.660340E-05  4.347983E-04 -4.059457E-05 -3.841743E-11
         6   2  7.025924E+00  3.885138E-04 -9.559462E-05  4.347980E-04 -4.059457E-05 -3.841708E-11
         6   3  7.026288E+00  1.181155E-03  6.660340E-05 -4.347983E-04 -4.059457E-05  3.841693E-11
         6   4  7.025924E+00  3.885138E-04 -9.559462E-05 -4.347980E-04 -4.059457E-05  3.841657E-11
         6   5  7.026288E+00  1.181155E-03  6.660340E-05  4.347983E-04  4.059457E-05  3.841705E-11
         6   6  7.025924E+00  3.885138E-04 -9.559462E-05  4.347980E-04  4.059457E-05  3.841730E-11
         6   7  7.026288E+00  1.181155E-03  6.660340E-05 -4.347983E-04  4.059457E-05 -3.841770E-11
         6   8  7.025924E+00  3.885138E-04 -9.559462E-05 -4.347980E-04  4.059457E-05 -3.841814E-11
         7   1  7.026162E+00  2.754244E-04  6.319421E-05  9.176197E-05 -4.377165E-06 -8.743306E-13
         7   2  7.026052E+00  7.535110E-05 -2.453728E-05  9.176196E-05 -4.377165E-06 -8.743374E-13
         7   3  7.026162E+00  2.754244E-04  6.319421E-05 -9.176197E-05 -4.377165E-06  8.735357E-13
         7   4  7.026052E+00  7.535110E-05 -2.453728E-05 -9.176196E-05 -4.377165E-06  8.742870E-13
         7   5  7.026162E+00  2.754244E-04  6.319421E-05  9.176197E-05  4.377165E-06  8.742083E-13
         7   6  7.026052E+00  7.535110E-05 -2.453728E-05  9.176196E-05  4.377165E-06  8.737864E-13
         7   7  7.026162E+00  2.754244E-04  6.319421E-05 -9.176197E-05  4.377165E-06 -8.750888E-13
         7   8  7.026052E+00  7.535110E-05 -2.453728E-05 -9.176196E-05  4.377165E-06 -8.747158E-13
         8   1  7.026117E+00  5.607672E-05  7.191207E-06  1.982892E-05 -1.497109E-06 -6.471447E-14
         8   2  7.026098E+00  1.715658E-05 -4.728357E-06  1.982892E-05 -1.497109E-06 -6.432315E-14
         8   3  7.026117E+00  5.607672E-05  7.191207E-06 -1.982892E-05 -1.497109E-06  6.509967E-14
         8   4  7.026098E+00  1.715658E-05 -4.728357E-06 -1.982892E-05 -1.497109E-06  6.530297E-14
         8   5  7.026117E+00  5.607672E-05  7.191207E-06  1.982892E-05  1.497109E-06  6.397769E-14
         8   6  7.026098E+00  1.715658E-05 -4.728357E-06  1.982892E-05  1.497109E-06  6.450047E-14
         8   7  7.026117E+00  5.607672E-05  7.191207E-06 -1.982892E-05  1.497109E-06 -6.446684E-14
         8   8  7.026098E+00  1.715658E-05 -4.728357E-06 -1.982892E-05  1.497109E-06 -6.407246E-14
         9   1  7.026110E+00  1.238739E-05  2.362458E-06  4.223934E-06 -2.480854E-07 -2.241070E-15
         9   2  7.026105E+00  3.542391E-06 -1.080971E-06  4.223934E-06 -2.480854E-07 -2.430614E-15
         9   3  7.026110E+00  1.238739E-05  2.362458E-06 -4.223934E-06 -2.480854E-07  2.858616E-15
         9   4  7.026105E+00  3.542391E-06 -1.080971E-06 -4.223934E-06 -2.480854E-07  2.497872E-15
         9   5  7.026110E+00  1.238739E-05  2.362458E-06  4.223934E-06  2.480854E-07  2.268585E-15
         9   6  7.026105E+00  3.542391E-06 -1.080971E-06  4.223934E-06  2.480854E-07  2.546786E-15
         9   7  7.026110E+00  1.238739E-05  2.362458E-06 -4.223934E-06  2.480854E-07 -1.302522E-15
         9   8  7.026105E+00  3.542391E-06 -1.080971E-06 -4.223934E-06  2.480854E-07 -1.415637E-15
        10   1  7.026108E+00  2.604092E-06  3.993667E-07  9.076042E-07 -6.253808E-08 -4.099809E-17
        10   2  7.026107E+00  7.757948E-07 -2.226587E-07  9.076042E-07 -6.253807E-08 -7.731876E-16
        10   3  7.026108E+00  2.604092E-06  3.993667E-07 -9.076042E-07 -6.253806E-08  6.340869E-16
        10   4  7.026107E+00  7.757948E-07 -2.226587E-07 -9.076042E-07 -6.253807E-08 -1.708793E-17
        10   5  7.026108E+00  2.604092E-06  3.993667E-07  9.076042E-07  6.253806E-08  2.825136E-16
        10   6  7.026107E+00  7.757948E-07 -2.226587E-07  9.076042E-07  6.253806E-08 -3.848805E-17
        10   7  7.026108E+00  2.604092E-06  3.993667E-07 -9.076042E-07  6.253808E-08  6.224054E-16
        10   8  7.026107E+00  7.757948E-07 -2.226587E-07 -9.076042E-07  6.253807E-08  6.294533E-17
        11   1  7.026108E+00  5.640628E-07  9.935246E-08  1.939984E-07 -1.217453E-08 -1.855131E-16
        11   2  7.026107E+00  1.639334E-07 -4.883473E-08  1.939984E-07 -1.217453E-08  4.962334E-16
        11   3  7.026108E+00  5.640628E-07  9.935245E-08 -1.939984E-07 -1.217453E-08  2.191418E-16
        11   4  7.026107E+00  1.639334E-07 -4.883474E-08 -1.939984E-07 -1.217452E-08  6.028152E-16
        11   5  7.026108E+00  5.640628E-07  9.935243E-08  1.939984E-07  1.217453E-08  5.405524E-17
        11   6  7.026107E+00  1.639334E-07 -4.883475E-08  1.939984E-07  1.217452E-08  9.222883E-16
        11   7  7.026108E+00  5.640628E-07  9.935244E-08 -1.939984E-07  1.217453E-08  6.185197E-16
        11   8  7.026107E+00  1.639334E-07 -4.883474E-08 -1.939984E-07  1.217453E-08  1.031236E-15
        12   1  7.026107E+00  1.199836E-07  1.948680E-08  4.159851E-08 -2.765493E-09  7.854394E-16
        12   2  7.026107E+00  3.539753E-08 -1.031018E-08  4.159851E-08 -2.765487E-09 -7.630115E-16
        12   3  7.026107E+00  1.199836E-07  1.948680E-08 -4.159852E-08 -2.765502E-09  5.413675E-16
        12   4  7.026107E+00  3.539753E-08 -1.031017E-08 -4.159852E-08 -2.765490E-09 -4.460948E-16
        12   5  7.026107E+00  1.199836E-07  1.948681E-08  4.159852E-08  2.765501E-09  4.771672E-16
        12   6  7.026107E+00  3.539754E-08 -1.031017E-08  4.159852E-08  2.765487E-09 -4.155232E-16
        12   7  7.026107E+00  1.199836E-07  1.948681E-08 -4.159852E-08  2.765484E-09  6.234100E-16
        12   8  7.026107E+00  3.539755E-08 -1.031016E-08 -4.159852E-08  2.765496E-09 -3.548808E-16
        13   1  7.026107E+00  2.580373E-08  4.405733E-09  8.902557E-09 -5.717739E-10 -1.008873E-15
        13   2  7.026107E+00  7.544351E-09 -2.227321E-09  8.902558E-09 -5.717899E-10 -1.352904E-16
        13   3  7.026107E+00  2.580373E-08  4.405731E-09 -8.902563E-09 -5.717834E-10 -8.498791E-16
        13   4  7.026107E+00  7.544347E-09 -2.227326E-09 -8.902563E-09 -5.717873E-10  2.523264E-17
        13   5  7.026107E+00  2.580371E-08  4.405714E-09  8.902561E-09  5.717960E-10 -8.804507E-16
        13   6  7.026107E+00  7.544331E-09 -2.227341E-09  8.902561E-09  5.717783E-10 -1.283896E-16
        13   7  7.026107E+00  2.580372E-08  4.405718E-09 -8.902559E-09  5.717889E-10 -7.826437E-16
        13   8  7.026107E+00  7.544322E-09 -2.227351E-09 -8.902559E-09  5.717866E-10 -7.338289E-17
        14   1  7.026107E+00  5.513262E-09  9.132467E-10  1.906682E-09 -1.250552E-10  1.192287E-16
        14   2  7.026107E+00  1.622966E-09 -4.741479E-10  1.906684E-09 -1.250666E-10  6.022598E-16
        14   3  7.026107E+00  5.513284E-09  9.132671E-10 -1.906686E-09 -1.250658E-10  1.192297E-16
        14   4  7.026107E+00  1.622989E-09 -4.741249E-10 -1.906686E-09 -1.250618E-10  1.796086E-16
        14   5  7.026107E+00  5.513269E-09  9.132529E-10  1.906684E-09  1.250626E-10 -2.445722E-16
        14   6  7.026107E+00  1.622974E-09 -4.741400E-10  1.906686E-09  1.250618E-10 -6.419982E-17
        14   7  7.026107E+00  5.513294E-09  9.132769E-10 -1.906684E-09  1.250506E-10 -6.114370E-17
        14   8  7.026107E+00  1.623000E-09 -4.741152E-10 -1.906683E-09  1.250640E-10  5.808550E-17
        15   1  7.026107E+00  1.185841E-09  1.985600E-10  4.044176E-10 -2.619553E-11  4.922025E-16
        15   2  7.026107E+00  3.580559E-10 -1.000049E-10  4.044166E-10 -2.619710E-11  2.675014E-16
        15   3  7.026107E+00  1.185828E-09  1.985467E-10 -4.044215E-10 -2.620070E-11  3.454590E-16
        15   4  7.026107E+00  3.580444E-10 -1.000164E-10 -4.044229E-10 -2.619913E-11 -1.910724E-16
        15   5  7.026107E+00  1.185841E-09  1.985600E-10  4.044218E-10  2.618556E-11  4.280023E-16
        15   6  7.026107E+00  3.580426E-10 -1.000182E-10  4.044208E-10  2.617608E-11  7.490039E-16
        15   7  7.026107E+00  1.185822E-09  1.985414E-10 -4.044168E-10  2.618106E-11  2.812586E-16
        15   8  7.026107E+00  3.580373E-10 -1.000209E-10 -4.044166E-10  2.618732E-11 -4.952598E-16
        16   1  7.026107E+00  2.688920E-10  3.754237E-11  6.875081E-11 -4.499522E-12 -5.350028E-16
        16   2  7.026107E+00  1.284848E-10 -1.269304E-11  6.875037E-11 -4.484143E-12 -4.318237E-16
        16   3  7.026107E+00  2.689009E-10  3.755300E-11 -6.875426E-11 -4.494211E-12 -3.393446E-16
        16   4  7.026107E+00  1.284919E-10 -1.268772E-11 -6.875451E-11 -4.491056E-12 -1.271014E-15
        16   5  7.026107E+00  2.689106E-10  3.756097E-11  6.875554E-11  4.498040E-12 -7.337181E-17
        16   6  7.026107E+00  1.285007E-10 -1.267532E-11  6.875475E-11  4.488576E-12 -6.786893E-16
        16   7  7.026107E+00  2.688991E-10  3.755123E-11 -6.875036E-11  4.491614E-12 -2.445727E-16
        16   8  7.026107E+00  1.284892E-10 -1.269038E-11 -6.875036E-11  4.497923E-12 -7.062037E-16

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) for set ALL and time  0.2750000E+00

         1   1  2.148887E-03 -1.699621E-04 -2.811204E-04  4.643055E-04  1.535855E-04 -2.158347E-20
         1   2  2.148887E-03 -6.341597E-04 -1.048753E-03  4.640898E-04  1.534674E-04  5.095985E-20
         1   3  2.148887E-03 -1.699621E-04 -2.811204E-04 -4.643055E-04  1.535855E-04 -1.258138E-21
         1   4  2.148887E-03 -6.341597E-04 -1.048753E-03 -4.640898E-04  1.534674E-04  2.387199E-20
         1   5  2.148887E-03 -1.699621E-04 -2.811204E-04  4.643055E-04 -1.535855E-04 -2.539330E-20
         1   6  2.148887E-03 -6.341597E-04 -1.048753E-03  4.640898E-04 -1.534674E-04  6.960353E-21
         1   7  2.148887E-03 -1.699621E-04 -2.811204E-04 -4.643055E-04 -1.535855E-04  1.525737E-20
         1   8  2.148887E-03 -6.341597E-04 -1.048753E-03 -4.640898E-04 -1.534674E-04 -1.335835E-20
         2   1  2.781302E-03 -8.478346E-04 -1.271721E-03  1.197176E-04 -3.161471E-05  8.770095E-21
