
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set RIGHT and time  0.5000000E-01

        65  1.901255E+00 -1.441276E-11 -7.206241E-11
        66  1.901255E+00  1.441279E-11 -7.206391E-11
        67  1.901255E+00  1.441263E-11  7.206423E-11
        68  1.901255E+00 -1.441268E-11  7.206204E-11

 displacements (vx,vy,vz) for set RIGHT and time  0.5000000E-01

        65  1.000000E-02  4.561117E-04  9.122234E-05
        66  1.000000E-02 -4.561117E-04  9.122234E-05
        67  1.000000E-02 -4.561117E-04 -9.122234E-05
        68  1.000000E-02  4.561117E-04 -9.122234E-05

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.5000000E-01

        10   7  1.774715E-03 -6.388971E-04 -6.388978E-04 -2.947212E-10  2.249763E-11  2.302457E-19
        10   8  1.774715E-03 -6.388974E-04 -6.388977E-04 -2.947212E-10  2.249763E-11  2.539475E-20
        11   1  1.774716E-03 -6.388975E-04 -6.388976E-04  6.287466E-11 -3.489440E-12 -2.598729E-19
        11   2  1.774716E-03 -6.388975E-04 -6.388976E-04  6.287466E-11 -3.489437E-12 -7.047043E-20
        11   3  1.774716E-03 -6.388975E-04 -6.388976E-04 -6.287466E-11 -3.489439E-12 -7.110529E-20
        11   4  1.774716E-03 -6.388975E-04 -6.388976E-04 -6.287466E-11 -3.489441E-12  2.475988E-20
        11   5  1.774716E-03 -6.388975E-04 -6.388976E-04  6.287466E-11  3.489439E-12 -6.433336E-20
        11   6  1.774716E-03 -6.388975E-04 -6.388976E-04  6.287466E-11  3.489441E-12  1.599869E-19
        11   7  1.774716E-03 -6.388975E-04 -6.388976E-04 -6.287466E-11  3.489442E-12  6.771933E-20
        11   8  1.774716E-03 -6.388975E-04 -6.388976E-04 -6.287466E-11  3.489438E-12 -5.417546E-20
        12   1  1.774716E-03 -6.388976E-04 -6.388976E-04  1.352286E-11 -9.443222E-13 -1.100439E-19
        12   2  1.774716E-03 -6.388976E-04 -6.388976E-04  1.352286E-11 -9.443271E-13 -2.124694E-19
        12   3  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.352286E-11 -9.443204E-13  1.066579E-19
        12   4  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.352286E-11 -9.443226E-13 -5.777305E-20
        12   5  1.774716E-03 -6.388976E-04 -6.388976E-04  1.352286E-11  9.443213E-13  1.015790E-19
        12   6  1.774716E-03 -6.388976E-04 -6.388976E-04  1.352286E-11  9.443188E-13 -3.986975E-19
        12   7  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.352286E-11  9.443238E-13  1.591404E-19
        12   8  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.352286E-11  9.443225E-13 -1.540615E-19
        13   1  1.774716E-03 -6.388976E-04 -6.388976E-04  2.892202E-12 -1.735260E-13 -3.775353E-19
        13   2  1.774716E-03 -6.388976E-04 -6.388976E-04  2.892202E-12 -1.735273E-13 -3.381734E-19
        13   3  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.892202E-12 -1.735275E-13 -1.066579E-19
        13   4  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.892202E-12 -1.735219E-13  1.904606E-20
        13   5  1.774716E-03 -6.388976E-04 -6.388976E-04  2.892202E-12  1.735212E-13 -3.555265E-19
        13   6  1.774716E-03 -6.388976E-04 -6.388976E-04  2.892201E-12  1.735228E-13 -1.075044E-19
        13   7  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.892202E-12  1.735216E-13  2.370177E-20
        13   8  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.892203E-12  1.735268E-13  8.803513E-20
        14   1  1.774716E-03 -6.388976E-04 -6.388976E-04  6.206906E-13 -4.143802E-14 -1.185088E-20
        14   2  1.774716E-03 -6.388976E-04 -6.388976E-04  6.206908E-13 -4.143497E-14 -4.825002E-20
        14   3  1.774716E-03 -6.388976E-04 -6.388976E-04 -6.206897E-13 -4.143830E-14  1.523685E-20
        14   4  1.774716E-03 -6.388976E-04 -6.388976E-04 -6.206897E-13 -4.143395E-14 -1.627380E-19
        14   5  1.774716E-03 -6.388976E-04 -6.388976E-04  6.206894E-13  4.143591E-14 -1.218948E-19
        14   6  1.774716E-03 -6.388976E-04 -6.388976E-04  6.206897E-13  4.143852E-14  6.348687E-20
        14   7  1.774716E-03 -6.388976E-04 -6.388976E-04 -6.206910E-13  4.143530E-14  7.449126E-20
        14   8  1.774716E-03 -6.388976E-04 -6.388976E-04 -6.206907E-13  4.143790E-14 -1.938466E-19
        15   1  1.774716E-03 -6.388976E-04 -6.388976E-04  1.316625E-13 -8.175053E-15  1.066579E-19
        15   2  1.774716E-03 -6.388976E-04 -6.388976E-04  1.316619E-13 -8.175161E-15  2.063323E-19
        15   3  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.316614E-13 -8.176168E-15 -1.405176E-19
        15   4  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.316618E-13 -8.175734E-15  3.134135E-19
        15   5  1.774716E-03 -6.388976E-04 -6.388976E-04  1.316612E-13  8.174509E-15  7.110529E-20
        15   6  1.774716E-03 -6.388976E-04 -6.388976E-04  1.316613E-13  8.174618E-15  2.564870E-19
        15   7  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.316624E-13  8.174112E-15 -1.726843E-19
        15   8  1.774716E-03 -6.388976E-04 -6.388976E-04 -1.316623E-13  8.177153E-15  1.591404E-19
        16   1  1.774716E-03 -6.388976E-04 -6.388976E-04  2.241398E-14 -1.475957E-15  2.141624E-19
        16   2  1.774716E-03 -6.388976E-04 -6.388976E-04  2.241387E-14 -1.477694E-15 -4.020835E-21
        16   3  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.241353E-14 -1.476765E-15  5.163599E-20
        16   4  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.241391E-14 -1.477634E-15 -1.231645E-19
        16   5  1.774716E-03 -6.388976E-04 -6.388976E-04  2.241408E-14  1.477834E-15  6.433336E-20
        16   6  1.774716E-03 -6.388976E-04 -6.388976E-04  2.241387E-14  1.476531E-15  8.464916E-22
        16   7  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.241391E-14  1.477234E-15  9.142109E-20
        16   8  1.774716E-03 -6.388976E-04 -6.388976E-04 -2.241369E-14  1.475075E-15 -6.094740E-20

                                INCREMENT     4


 forces (fx,fy,fz) for set RIGHT and time  0.2750000E+00

        65  1.049253E+01 -1.470303E-15 -1.096680E-14
        66  1.049253E+01  8.776293E-17 -1.270859E-14
        67  1.049253E+01  1.961748E-15  4.555939E-15
        68  1.049253E+01 -2.914313E-15  6.185162E-15

 displacements (vx,vy,vz) for set RIGHT and time  0.2750000E+00

        65  5.500000E-02  2.512473E-03  5.024946E-04
        66  5.500000E-02 -2.512473E-03  5.024946E-04
        67  5.500000E-02 -2.512473E-03 -5.024946E-04
        68  5.500000E-02  2.512473E-03 -5.024946E-04

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.2750000E+00

         1   1  1.007443E+01  4.750158E+00  4.510486E+00  9.856862E-01  3.281540E-01  5.773241E-04
         1   2  6.728809E+00  4.384942E-01 -4.475105E-01  9.830181E-01  3.270738E-01  5.764544E-04
         1   3  1.007443E+01  4.750158E+00  4.510486E+00 -9.856862E-01  3.281540E-01 -5.773241E-04
         1   4  6.728809E+00  4.384942E-01 -4.475105E-01 -9.830181E-01  3.270738E-01 -5.764544E-04
         1   5  1.007443E+01  4.750158E+00  4.510486E+00  9.856862E-01 -3.281540E-01 -5.773241E-04
         1   6  6.728809E+00  4.384942E-01 -4.475105E-01  9.830181E-01 -3.270738E-01 -5.764544E-04
         1   7  1.007443E+01  4.750158E+00  4.510486E+00 -9.856862E-01 -3.281540E-01  5.773241E-04
         1   8  6.728809E+00  4.384942E-01 -4.475105E-01 -9.830181E-01 -3.270738E-01  5.764544E-04
         2   1  8.332955E+00  3.748602E-01 -5.249964E-01  2.441445E-01 -7.317837E-02 -3.194594E-05
         2   2  8.488653E+00  2.883911E-01 -8.338133E-03  2.441120E-01 -7.320856E-02 -3.194818E-05
         2   3  8.332955E+00  3.748602E-01 -5.249964E-01 -2.441445E-01 -7.317837E-02  3.194594E-05
         2   4  8.488653E+00  2.883911E-01 -8.338133E-03 -2.441120E-01 -7.320856E-02  3.194818E-05
         2   5  8.332955E+00  3.748602E-01 -5.249964E-01  2.441445E-01  7.317837E-02  3.194594E-05
         2   6  8.488653E+00  2.883911E-01 -8.338133E-03  2.441120E-01  7.320856E-02  3.194818E-05
         2   7  8.332955E+00  3.748602E-01 -5.249964E-01 -2.441445E-01  7.317837E-02 -3.194594E-05
         2   8  8.488653E+00  2.883911E-01 -8.338133E-03 -2.441120E-01  7.320856E-02 -3.194818E-05
         3   1  8.458382E+00  1.754771E-01  1.071158E-01  4.766218E-02  5.419286E-03  4.617778E-07
         3   2  8.362918E+00  3.331909E-02 -1.470193E-02  4.765766E-02  5.418872E-03  4.617580E-07
         3   3  8.458382E+00  1.754771E-01  1.071158E-01 -4.766218E-02  5.419286E-03 -4.617778E-07
         3   4  8.362918E+00  3.331909E-02 -1.470193E-02 -4.765766E-02  5.418872E-03 -4.617580E-07
         3   5  8.458382E+00  1.754771E-01  1.071158E-01  4.766218E-02 -5.419286E-03 -4.617778E-07
         3   6  8.362918E+00  3.331909E-02 -1.470193E-02  4.765766E-02 -5.418872E-03 -4.617580E-07
         3   7  8.458382E+00  1.754771E-01  1.071158E-01 -4.766218E-02 -5.419286E-03  4.617778E-07
         3   8  8.362918E+00  3.331909E-02 -1.470193E-02 -4.765766E-02 -5.418872E-03  4.617580E-07
         4   1  8.411668E+00  2.372267E-02 -9.364342E-03  1.094601E-02 -1.948813E-03 -3.813846E-08
         4   2  8.410133E+00  1.137250E-02 -1.258045E-03  1.094589E-02 -1.948828E-03 -3.813843E-08
         4   3  8.411668E+00  2.372267E-02 -9.364342E-03 -1.094601E-02 -1.948813E-03  3.813846E-08
         4   4  8.410133E+00  1.137250E-02 -1.258045E-03 -1.094589E-02 -1.948828E-03  3.813843E-08
         4   5  8.411668E+00  2.372267E-02 -9.364342E-03  1.094601E-02  1.948813E-03  3.813846E-08
         4   6  8.410133E+00  1.137250E-02 -1.258045E-03  1.094589E-02  1.948828E-03  3.813843E-08
         4   7  8.411668E+00  2.372267E-02 -9.364342E-03 -1.094601E-02  1.948813E-03 -3.813846E-08
         4   8  8.410133E+00  1.137250E-02 -1.258045E-03 -1.094589E-02  1.948828E-03 -3.813843E-08
         5   1  8.412474E+00  7.155315E-03  2.754580E-03  2.248193E-03  3.954827E-05  1.589634E-10
         5   2  8.409350E+00  1.823281E-03 -5.501564E-04  2.248185E-03  3.954819E-05  1.589633E-10
         5   3  8.412474E+00  7.155315E-03  2.754580E-03 -2.248193E-03  3.954827E-05 -1.589632E-10
         5   4  8.409350E+00  1.823281E-03 -5.501564E-04 -2.248185E-03  3.954819E-05 -1.589634E-10
         5   5  8.412474E+00  7.155315E-03  2.754580E-03  2.248193E-03 -3.954827E-05 -1.589638E-10
         5   6  8.409350E+00  1.823281E-03 -5.501564E-04  2.248185E-03 -3.954819E-05 -1.589642E-10
         5   7  8.412474E+00  7.155315E-03  2.754580E-03 -2.248193E-03 -3.954827E-05  1.589637E-10
         5   8  8.409350E+00  1.823281E-03 -5.501564E-04 -2.248185E-03 -3.954819E-05  1.589632E-10
         6   1  8.411051E+00  1.234525E-03 -1.098175E-04  4.983568E-04 -5.896768E-05 -5.254052E-11
         6   2  8.410791E+00  4.830898E-04 -7.701990E-05  4.983565E-04 -5.896769E-05 -5.254002E-11
         6   3  8.411051E+00  1.234525E-03 -1.098175E-04 -4.983568E-04 -5.896768E-05  5.253983E-11
         6   4  8.410791E+00  4.830898E-04 -7.701990E-05 -4.983565E-04 -5.896769E-05  5.253941E-11
         6   5  8.411051E+00  1.234525E-03 -1.098175E-04  4.983568E-04  5.896768E-05  5.253972E-11
         6   6  8.410791E+00  4.830898E-04 -7.701990E-05  4.983565E-04  5.896769E-05  5.253982E-11
         6   7  8.411051E+00  1.234525E-03 -1.098175E-04 -4.983568E-04  5.896768E-05 -5.254012E-11
         6   8  8.410791E+00  4.830898E-04 -7.701990E-05 -4.983565E-04  5.896769E-05 -5.254042E-11
         7   1  8.410980E+00  3.098649E-04  7.969953E-05  1.048345E-04 -2.739157E-06 -5.136187E-13
         7   2  8.410864E+00  9.036078E-05 -2.261368E-05  1.048345E-04 -2.739157E-06 -5.130937E-13
         7   3  8.410980E+00  3.098649E-04  7.969953E-05 -1.048345E-04 -2.739157E-06  5.129337E-13
         7   4  8.410864E+00  9.036078E-05 -2.261368E-05 -1.048345E-04 -2.739157E-06  5.128071E-13
         7   5  8.410980E+00  3.098649E-04  7.969953E-05  1.048345E-04  2.739157E-06  5.130900E-13
         7   6  8.410864E+00  9.036078E-05 -2.261368E-05  1.048345E-04  2.739157E-06  5.136670E-13
         7   7  8.410980E+00  3.098649E-04  7.969953E-05 -1.048345E-04  2.739157E-06 -5.137750E-13
         7   8  8.410864E+00  9.036078E-05 -2.261368E-05 -1.048345E-04  2.739157E-06 -5.136596E-13
         8   1  8.410930E+00  6.001668E-05  1.919302E-06  2.285730E-05 -2.050561E-06 -8.345571E-14
         8   2  8.410914E+00  2.139500E-05 -3.966402E-06  2.285730E-05 -2.050561E-06 -8.370142E-14
         8   3  8.410930E+00  6.001668E-05  1.919302E-06 -2.285730E-05 -2.050561E-06  8.281540E-14
         8   4  8.410914E+00  2.139500E-05 -3.966402E-06 -2.285730E-05 -2.050561E-06  8.323793E-14
         8   5  8.410930E+00  6.001668E-05  1.919302E-06  2.285730E-05  2.050561E-06  8.430451E-14
         8   6  8.410914E+00  2.139500E-05 -3.966402E-06  2.285730E-05  2.050561E-06  8.394712E-14
         8   7  8.410930E+00  6.001668E-05  1.919302E-06 -2.285730E-05  2.050561E-06 -8.412582E-14
         8   8  8.410914E+00  2.139500E-05 -3.966402E-06 -2.285730E-05  2.050561E-06 -8.449065E-14
         9   1  8.410925E+00  1.386246E-05  2.650855E-06  4.862693E-06 -2.253960E-07 -1.821824E-15
         9   2  8.410920E+00  4.305925E-06 -9.836863E-07  4.862693E-06 -2.253960E-07 -1.171268E-15
         9   3  8.410925E+00  1.386246E-05  2.650855E-06 -4.862693E-06 -2.253960E-07  1.382536E-15
         9   4  8.410920E+00  4.305925E-06 -9.836863E-07 -4.862693E-06 -2.253960E-07  1.809725E-15
         9   5  8.410925E+00  1.386246E-05  2.650855E-06  4.862693E-06  2.253960E-07  1.885111E-15
         9   6  8.410920E+00  4.305925E-06 -9.836863E-07  4.862693E-06  2.253960E-07  2.112201E-15
         9   7  8.410925E+00  1.386246E-05  2.650855E-06 -4.862693E-06  2.253960E-07 -2.748797E-15
         9   8  8.410920E+00  4.305925E-06 -9.836863E-07 -4.862693E-06  2.253960E-07 -2.372796E-15
        10   1  8.410923E+00  2.836412E-06  2.400826E-07  1.052041E-06 -8.011316E-08 -8.739893E-17
        10   2  8.410922E+00  9.681124E-07 -1.920238E-07  1.052041E-06 -8.011315E-08 -3.610234E-16
        10   3  8.410923E+00  2.836412E-06  2.400826E-07 -1.052041E-06 -8.011316E-08 -2.056174E-17
        10   4  8.410922E+00  9.681123E-07 -1.920239E-07 -1.052041E-06 -8.011315E-08  5.006277E-16
        10   5  8.410923E+00  2.836412E-06  2.400826E-07  1.052041E-06  8.011316E-08  3.293797E-16
        10   6  8.410922E+00  9.681124E-07 -1.920238E-07  1.052041E-06  8.011316E-08  4.644833E-17
        10   7  8.410923E+00  2.836412E-06  2.400826E-07 -1.052041E-06  8.011317E-08 -2.698152E-16
        10   8  8.410922E+00  9.681123E-07 -1.920239E-07 -1.052041E-06  8.011317E-08  4.524044E-16
        11   1  8.410922E+00  6.304136E-07  1.000949E-07  2.249998E-07 -1.255047E-08 -1.316233E-16
        11   2  8.410922E+00  2.017095E-07 -4.410857E-08  2.249998E-07 -1.255047E-08 -1.195242E-16
        11   3  8.410922E+00  6.304136E-07  1.000949E-07 -2.249998E-07 -1.255047E-08  5.932482E-16
        11   4  8.410922E+00  2.017095E-07 -4.410856E-08 -2.249998E-07 -1.255048E-08  9.766947E-16
        11   5  8.410922E+00  6.304136E-07  1.000949E-07  2.249998E-07  1.255046E-08 -5.012496E-16
        11   6  8.410922E+00  2.017095E-07 -4.410858E-08  2.249998E-07  1.255047E-08  7.578154E-17
        11   7  8.410922E+00  6.304136E-07  1.000949E-07 -2.249998E-07  1.255046E-08  6.203786E-16
        11   8  8.410922E+00  2.017095E-07 -4.410858E-08 -2.249998E-07  1.255047E-08  7.171709E-16
        12   1  8.410922E+00  1.323765E-07  1.436710E-08  4.850201E-08 -3.383297E-09  8.905337E-17
        12   2  8.410922E+00  4.427148E-08 -9.058555E-09  4.850201E-08 -3.383312E-09 -6.992456E-16
        12   3  8.410922E+00  1.323765E-07  1.436710E-08 -4.850201E-08 -3.383310E-09  8.639787E-16
        12   4  8.410922E+00  4.427148E-08 -9.058551E-09 -4.850201E-08 -3.383301E-09  8.174439E-16
        12   5  8.410922E+00  1.323765E-07  1.436711E-08  4.850201E-08  3.383313E-09 -3.124203E-16
        12   6  8.410922E+00  4.427149E-08 -9.058550E-09  4.850201E-08  3.383308E-09 -1.597862E-16
        12   7  8.410922E+00  1.323765E-07  1.436710E-08 -4.850201E-08  3.383301E-09  8.633919E-16
        12   8  8.410922E+00  4.427148E-08 -9.058551E-09 -4.850201E-08  3.383310E-09  9.266792E-16
        13   1  8.410922E+00  2.889827E-08  4.138243E-09  1.039871E-08 -6.259036E-10 -4.095176E-16
        13   2  8.410922E+00  9.376574E-09 -2.008077E-09  1.039871E-08 -6.259105E-10  8.840442E-17
        13   3  8.410922E+00  2.889825E-08  4.138224E-09 -1.039871E-08 -6.259162E-10  8.413603E-16
        13   4  8.410922E+00  9.376551E-09 -2.008101E-09 -1.039872E-08 -6.259094E-10  5.826269E-16
        13   5  8.410922E+00  2.889827E-08  4.138238E-09  1.039871E-08  6.259082E-10 -4.020488E-16
        13   6  8.410922E+00  9.376569E-09 -2.008082E-09  1.039871E-08  6.259182E-10 -2.010186E-16
        13   7  8.410922E+00  2.889826E-08  4.138231E-09 -1.039871E-08  6.259027E-10  6.105245E-16
        13   8  8.410922E+00  9.376557E-09 -2.008094E-09 -1.039871E-08  6.259075E-10  5.062867E-16
        14   1  8.410922E+00  6.143555E-09  7.342700E-10  2.236802E-09 -1.493052E-10  9.306894E-17
        14   2  8.410922E+00  2.037609E-09 -4.220517E-10  2.236803E-09 -1.493038E-10 -4.281205E-16
        14   3  8.410922E+00  6.143549E-09  7.342629E-10 -2.236806E-09 -1.493032E-10  6.887152E-16
        14   4  8.410922E+00  2.037606E-09 -4.220535E-10 -2.236804E-09 -1.492946E-10  1.880011E-16
        14   5  8.410922E+00  6.143550E-09  7.342638E-10  2.236804E-09  1.493113E-10  1.042385E-16
        14   6  8.410922E+00  2.037603E-09 -4.220579E-10  2.236806E-09  1.493031E-10 -3.499409E-16
        14   7  8.410922E+00  6.143556E-09  7.342691E-10 -2.236802E-09  1.493055E-10  5.956444E-16
        14   8  8.410922E+00  2.037621E-09 -4.220393E-10 -2.236802E-09  1.493180E-10  2.754852E-16
        15   1  8.410922E+00  1.334039E-09  1.796797E-10  4.755860E-10 -2.960400E-11 -1.008874E-15
        15   2  8.410922E+00  4.473910E-10 -9.043902E-11  4.755874E-10 -2.960640E-11 -3.043374E-16
        15   3  8.410922E+00  1.334051E-09  1.796921E-10 -4.755872E-10 -2.960384E-11  3.164365E-16
        15   4  8.410922E+00  4.473998E-10 -9.043193E-11 -4.755851E-10 -2.960576E-11  5.304966E-17
        15   5  8.410922E+00  1.334044E-09  1.796841E-10  4.755890E-10  2.959171E-11 -9.083587E-16
        15   6  8.410922E+00  4.474043E-10 -9.042573E-11  4.755886E-10  2.960277E-11 -3.797237E-16
        15   7  8.410922E+00  1.334040E-09  1.796823E-10 -4.755835E-10  2.959111E-11  4.020604E-16
        15   8  8.410922E+00  4.473786E-10 -9.045230E-11 -4.755864E-10  2.959495E-11 -5.211897E-17
        16   1  8.410922E+00  3.043594E-10  3.121952E-11  8.110386E-11 -5.349989E-12 -1.228518E-15
        16   2  8.410922E+00  1.550481E-10 -1.147438E-11  8.110464E-11 -5.338946E-12 -1.204320E-15
        16   3  8.410922E+00  3.043629E-10  3.121952E-11 -8.110715E-11 -5.354779E-12  2.605947E-16
        16   4  8.410922E+00  1.550507E-10 -1.147527E-11 -8.110667E-11 -5.345176E-12  5.881995E-16
        16   5  8.410922E+00  3.043576E-10  3.121775E-11  8.110523E-11  5.345900E-12 -1.384875E-15
        16   6  8.410922E+00  1.550472E-10 -1.147615E-11  8.110571E-11  5.336778E-12 -1.444439E-15
        16   7  8.410922E+00  3.043664E-10  3.122307E-11 -8.110625E-11  5.337006E-12  5.956450E-17
        16   8  8.410922E+00  1.550463E-10 -1.148058E-11 -8.110313E-11  5.348469E-12  1.012597E-15

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) for set ALL and time  0.2750000E+00

         1   1  2.235692E-03 -1.620488E-04 -2.697890E-04  4.426897E-04  1.473956E-04 -3.176320E-20
         1   2  2.235692E-03 -6.046405E-04 -1.006495E-03  4.424936E-04  1.472869E-04 -1.642897E-19
         1   3  2.235692E-03 -1.620488E-04 -2.697890E-04 -4.426897E-04  1.473956E-04 -1.143770E-20
         1   4  2.235692E-03 -6.046405E-04 -1.006495E-03 -4.424936E-04  1.472869E-04 -5.593509E-20
         1   5  2.235692E-03 -1.620488E-04 -2.697890E-04  4.426897E-04 -1.473956E-04 -2.710650E-20
         1   6  2.235692E-03 -6.046405E-04 -1.006495E-03  4.424936E-04 -1.472869E-04 -1.287502E-19
         1   7  2.235692E-03 -1.620488E-04 -2.697890E-04 -4.426897E-04 -1.473956E-04 -5.841869E-24
         1   8  2.235692E-03 -6.046405E-04 -1.006495E-03 -4.424936E-04 -1.472869E-04 -1.362609E-20
         2   1  2.782477E-03 -8.067516E-04 -1.215804E-03  1.097179E-04 -3.289945E-05 -1.372078E-19
         2   2  2.782477E-03 -9.164635E-04 -1.051293E-03  1.097058E-04 -3.290487E-05 -3.812760E-20
         2   3  2.782477E-03 -8.067516E-04 -1.215804E-03 -1.097179E-04 -3.289945E-05  2.529129E-20
         2   4  2.782477E-03 -9.164635E-04 -1.051293E-03 -1.097058E-04 -3.290487E-05  1.988251E-19
         2   5  2.782477E-03 -8.067516E-04 -1.215804E-03  1.097179E-04  3.289945E-05 -1.084437E-19
         2   6  2.782477E-03 -9.164635E-04 -1.051293E-03  1.097058E-04  3.290487E-05 -4.574197E-20
         2   7  2.782477E-03 -8.067516E-04 -1.215804E-03 -1.097179E-04  3.289945E-05  6.082339E-20
         2   8  2.782477E-03 -9.164635E-04 -1.051293E-03 -1.097058E-04  3.290487E-05  5.032954E-21
         3   1  2.772162E-03 -9.644586E-04 -9.955290E-04  2.142151E-05  2.435744E-06  1.286157E-19
         3   2  2.772162E-03 -9.858799E-04 -1.007708E-03  2.142105E-05  2.435714E-06  3.071678E-19
         3   3  2.772162E-03 -9.644586E-04 -9.955290E-04 -2.142151E-05  2.435744E-06  1.980049E-19
         3   4  2.772162E-03 -9.858799E-04 -1.007708E-03 -2.142105E-05  2.435714E-06  1.662759E-19
         3   5  2.772162E-03 -9.644586E-04 -9.955290E-04  2.142151E-05 -2.435744E-06  1.083072E-19
         3   6  2.772162E-03 -9.858799E-04 -1.007708E-03  2.142105E-05 -2.435714E-06  3.334004E-19
         3   7  2.772162E-03 -9.644586E-04 -9.955290E-04 -2.142151E-05 -2.435744E-06  5.414937E-20
         3   8  2.772162E-03 -9.858799E-04 -1.007708E-03 -2.142105E-05 -2.435714E-06  3.875571E-19
         4   1  2.788765E-03 -9.955213E-04 -1.010562E-03  4.919757E-06 -8.759200E-07  1.793976E-19
         4   2  2.788765E-03 -1.000441E-03 -1.006183E-03  4.919733E-06 -8.759238E-07 -5.118639E-20
         4   3  2.788765E-03 -9.955213E-04 -1.010562E-03 -4.919757E-06 -8.759200E-07  1.793976E-19
         4   4  2.788765E-03 -1.000441E-03 -1.006183E-03 -4.919733E-06 -8.759238E-07  2.145157E-19
         4   5  2.788765E-03 -9.955213E-04 -1.010562E-03  4.919757E-06  8.759200E-07  2.030913E-19
         4   6  2.788765E-03 -1.000441E-03 -1.006183E-03  4.919733E-06  8.759238E-07 -2.132305E-19
         4   7  2.788765E-03 -9.955213E-04 -1.010562E-03 -4.919757E-06  8.759200E-07  2.572475E-19
         4   8  2.788765E-03 -1.000441E-03 -1.006183E-03 -4.919733E-06  8.759238E-07 -2.047686E-19
         5   1  2.789563E-03 -1.002612E-03 -1.004612E-03  1.010471E-06  1.777536E-08 -8.461430E-20
         5   2  2.789563E-03 -1.003622E-03 -1.004701E-03  1.010470E-06  1.777536E-08  2.964680E-21
         5   3  2.789563E-03 -1.002612E-03 -1.004612E-03 -1.010471E-06  1.777536E-08  1.590865E-19
         5   4  2.789563E-03 -1.003622E-03 -1.004701E-03 -1.010470E-06  1.777536E-08 -4.442154E-20
         5   5  2.789563E-03 -1.002612E-03 -1.004612E-03  1.010471E-06 -1.777536E-08 -1.150767E-19
         5   6  2.789563E-03 -1.003622E-03 -1.004701E-03  1.010470E-06 -1.777536E-08 -3.740095E-19
         5   7  2.789563E-03 -1.002612E-03 -1.004612E-03 -1.010471E-06 -1.777536E-08  7.446832E-20
         5   8  2.789563E-03 -1.003622E-03 -1.004701E-03 -1.010470E-06 -1.777536E-08 -4.230600E-20
         6   1  2.790142E-03 -1.004074E-03 -1.004685E-03  2.239912E-07 -2.650361E-08 -1.607726E-19
         6   2  2.790142E-03 -1.004298E-03 -1.004553E-03  2.239912E-07 -2.650361E-08  6.642615E-20
         6   3  2.790142E-03 -1.004074E-03 -1.004685E-03 -2.239912E-07 -2.650361E-08 -1.540032E-19
         6   4  2.790142E-03 -1.004298E-03 -1.004553E-03 -2.239912E-07 -2.650361E-08 -3.422797E-19
         6   5  2.790142E-03 -1.004074E-03 -1.004685E-03  2.239912E-07  2.650361E-08 -2.030817E-19
         6   6  2.790142E-03 -1.004298E-03 -1.004553E-03  2.239912E-07  2.650361E-08 -1.540042E-19
         6   7  2.790142E-03 -1.004074E-03 -1.004685E-03 -2.239912E-07  2.650361E-08  2.031035E-20
         6   8  2.790142E-03 -1.004298E-03 -1.004553E-03 -2.239912E-07  2.650361E-08 -1.167722E-19
         7   1  2.790206E-03 -1.004397E-03 -1.004502E-03  4.711887E-08 -1.231141E-09 -9.815671E-20
         7   2  2.790206E-03 -1.004444E-03 -1.004496E-03  4.711887E-08 -1.231141E-09  1.404664E-19
         7   3  2.790206E-03 -1.004397E-03 -1.004502E-03 -4.711887E-08 -1.231141E-09 -2.132374E-19
         7   4  2.790206E-03 -1.004444E-03 -1.004496E-03 -4.711887E-08 -1.231141E-09 -2.707780E-19
         7   5  2.790206E-03 -1.004397E-03 -1.004502E-03  4.711887E-08  1.231141E-09 -1.421582E-19
         7   6  2.790206E-03 -1.004444E-03 -1.004496E-03  4.711887E-08  1.231141E-09  1.201580E-19
         7   7  2.790206E-03 -1.004397E-03 -1.004502E-03 -4.711887E-08  1.231141E-09 -1.692360E-19
         7   8  2.790206E-03 -1.004444E-03 -1.004496E-03 -4.711887E-08  1.231141E-09 -1.167729E-19
         8   1  2.790229E-03 -1.004465E-03 -1.004492E-03  1.027344E-08 -9.216447E-10  1.556975E-19
         8   2  2.790229E-03 -1.004476E-03 -1.004487E-03  1.027344E-08 -9.216447E-10  4.400148E-20
         8   3  2.790229E-03 -1.004465E-03 -1.004492E-03 -1.027344E-08 -9.216447E-10 -4.467838E-19
