average_power_w,classification,control_margin_m_s,controlled_stop_seen,cooldown_max_temperature_c,cooldown_seen,cooling_feedback_min_a,cooling_residence_s,diameter_error_mm,drive_tripped,fault_detected,fault_reason,feeder_enabled,final_material_session,final_net_flow_gph,final_normal_flow_gph,final_process_state,final_screw_rpm,final_state,forming_chain_state_final,fuse_blown,fuse_broken,hard_stop_engaged,inertia_kg_m2,jam_detected,jam_fault,line_velocity_m_s,mass_flow_gph,max_settled_diameter_error_mm,max_temperature_c,maximum_absolute_diameter_error_mm,min_duty,minimum_reserve_w,normal_after_confirm_s,out_of_tolerance_duration_s,overlap_blocked,overshoot_percent,peak_bearing_load_n,peak_bus_power_w,peak_chain_force_n,peak_coolingPower_w,peak_cutter_rpm,peak_cutter_torque_nm,peak_dancer_angle_rad,peak_driverLossPower_w,peak_electronicsPower_w,peak_feederPower_w,peak_hard_stop_reaction_nm,peak_heaterPower_w,peak_length_imbalance_m,peak_line_tension_n,peak_motor_current_a,peak_motor_torque_nm,peak_net_flow_gph,peak_ovality_mm,peak_phase_error_rad,peak_phase_torque_nm,peak_power_w,peak_pressure_mpa,peak_process_heater_w,peak_pullerPower_w,peak_raw_pressure_mpa,peak_relief_flow_gph,peak_screwDrivePower_w,peak_screw_current_a,peak_screw_rpm,peak_screw_torque_nm,peak_shredderMotorPower_w,peak_spool_speed_rad_s,peak_spoolerPower_w,peak_traversePower_w,pending_material_activated,power_budget_safe,predicted_diameter_mm,protection_mechanism,psu_current_a,puller_enabled,puller_entry_mean_c,puller_entry_surface_c,purge_complete,purge_elapsed_s,purge_screw_revolutions,radius_m,ready,ready_to_rethread_s,recovery_time_s,relief_state,remaining_ampere_margin,remaining_watt_margin,requal_entry_s,requalification_entry_to_ready_s,response_latency_s,retry_count,retry_state,rise_time_s,rundown_requested,safe_pause,safe_state,samples,scenario,settling_time_s,spool_eligible_before_rethread,spool_eligible_during_fault,spool_eligible_during_invalid,spooler_enabled,startup_grace_seen,states_seen,status,steady_rpm,steady_state_error_percent,tach_qualified,traverse_enabled,virtual_diameter_pass,warning_seen,waste_mode_continuous,waste_mode_seen
,,0.07059365020304569,,,,,34.86113103529081,-0.004999999999999893,,,,,,,,,,,,,,,,,,0.009406429796954314,99.4,0.004999999999999893,,0.004999999999999893,,,,0,,,,,,,,,,,,,,,,,,,,0.004999999999999893,,,,,,,,,,,,,,,,,,,1.745,,,,42.18918797173811,25.47118580094597,,,,,,,,,,,,,,,,,,0,,1751,PLAFormingNominal,,,,0,,,,PASS,,,,,1,,,
,,0.07142254623805948,,,,,38.23210053561536,0.02500000000000013,,,,,,,,,,,,,,,,,,0.008577053761940531,97.5,0.02500000000000013,,0.02500000000000013,,,,0,,,,,,,,,,,,,,,,,,,,0.005000000000000115,,,,,,,,,,,,,,,,,,,1.775,,,,32.77231290909479,25.70434851168631,,,,,,,,,,,,,,,,,,0,,1751,PETFormingNominal,,,,0,,,,PASS,,,,,1,,,
,DIGITAL_STRETCH_TARGET,0.06106232213892493,,,,,17.31617348056195,-0.01000000000000001,,,,,,,,,,,,,,,,,,0.01893713886003679,200.0,0.1675,,0.1675,,,,3.0,,,,,,,,,,,,,,,,,,,,0.02000000000000002,,,,,,,,,,,,,,,,,,,1.74,,,,80.26543667506908,34.2586511217327,,,,,,,29.8,,,,,,,,,,,0,,1753,PLAFormingHighFlow,,,,0,,,,PASS,,,,,0,,,
,DIGITAL_STRETCH_TARGET,0.06248397433448098,,,,,18.71189815927002,0.01500000000000012,,,,,,,,,,,,,,,,,,0.01752461342696197,200.0,0.1825000000000001,,0.1825000000000001,,,,4.4,,,,,,,,,,,,,,,,,,,,0.02000000000000002,,,,,,,,,,,,,,,,,,,1.765,,,,69.78452658224501,38.82832919677764,,,,,,,,,,,,,,,,,,0,,1753,PETFormingHighFlow,,,,0,,,,PASS,,,,,0,,,
,,0.07021679741116751,,,,,33.51827760757974,-0.004999999999999893,,,,,,,,,,,,,,,,,,0.009783282588832475,103.376,0.004999999999999893,,0.004999999999999893,,,,0,,,,,,,,,,,,,,,,,,,,0.004999999999999893,,,,,,,,,,,,,,,,,,,1.745,,,,43.79642373210311,25.59181075457284,,,,,,,,,,,,,,,,,,0,,1753,DiameterFlowStep,,,,0,,,,PASS,,,,,1,,,
,,0.07059365020304569,,,,,33.52031830316428,-0.004999999999999893,,,,,,,,,,,,,,,,,,0.009782686988832476,99.4,0.004999999999999893,,0.004999999999999893,,,,0,,,,,,,,,,,,,,,,,,,,0.004999999999999893,,,,,,,,,,,,,,,,,,,1.745,,,,43.79387064833609,25.59160579549763,,,,,,,,,,,,,,,,,,0,,1753,DiameterPullerDisturbance,,,,0,,,,PASS,,,,,1,,,
,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,,,,,-0.1199999862410698,,,,,0.0,1211.892407244814,,557.7142736712556,,25.97021295779502,20.35099384626412,,,,,,,,,10.18571481461755,,,,0.009922690411193313,20.00049692324236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,18.0,,,,2020,LeftShaftJam,18.0,,,,,,,PASS,-0.167,100.521,,,,,,
,,,,,,,,,,,,,,,,,,,,,0,,,1,0,,,,,,-0.1199999854434941,,,,,3.739,913.8921254344585,,557.7145480438221,,41.12318493007888,20.35100385811907,,,,,,,,,10.2000489624183,,,,0.002238923936044301,1.315333256658259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7.46,,,,2078,PhaseGearLoadReversal,7.46,,,,,,,PASS,32.41,1.281,,,,,,
,,,,,,,,,,,,,,,,,,,,,1,,,0,1,,,,,,0.0,,,,,0.0,1239.704693078184,,602.733625771414,,58.8946761070864,21.9937500043989,,,,,,,,,9.642275774891221,,,,0.008650066626968524,16.99772167941349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,18.0,,,,1830,MultiHookProtectiveTrip,18.0,,,,,,,PASS,-0.0,100.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,,0.0,,,,,0.0,962.7035585951753,,471.8350552985897,,35.60034002984975,17.21726116784554,,,,,,,,,6.333575076343341,,,,0.00695525574807121,12.97515443930536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2.663,,,,2242,MotorRatedLoadStrict,2.663,,,,,,,PASS,26.727,4.546,,,,,,
,,,,,,0.02,,,,,1,1,,0.0,,,2.430046688489291e-16,,6,,,,,,,,,,,,,,,,,,,424.8050564974674,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,37804,GaugeFailureControlledPause,,,0,,1,,,PASS,,,,,,,,1
,,,,,,0.02,,,,,0,1,,3.759841727530364e-27,,,15.05882352941176,,1,,,,,,,,,,,,,,,,,,,424.8050564974674,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,37804,FeederLossDuringExtrusion,,,0,,1,,,PASS,,,,,,,,1
,,,,,,0.02,,,,,3,1,,0.0,,,1.23275335124916e-15,,3,,,,,,,,,,,,,,,,,,,424.8050564974674,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,37810,CoolingLossDuringExtrusion,,,0,,1,,,PASS,,,,,,,,1
,,,,,,0.02,,,,,6,1,,0.0,,,-2.592293704961793e-16,,6,,,,,,,,,,,,,,,,,,,424.8050564974674,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,37804,SpoolerPermissionLoss,,,0,,1,,,PASS,,,,,,,,1
,,0.07058686020304569,,,,,34.84211834190565,-0.002499999999999947,,,,,,,,,,,,,,,,,,0.009411562710051722,99.4,0.0149999999999999,,0.0149999999999999,,,,0,,,,,,,,,,,,,,,,,,,,0.02499999999999991,,,,,,,,,,,,,,,,,,,1.7475,,,,42.21095579273286,25.47270886473567,,,,,,,,,,,,,,,,,,0,,1751,GaugeNoise,,,,0,,,,PASS,,,,,1,,,
,,0.07053666020304569,,,,,34.65207137155187,0.01000000000000001,,,,,,,,,,,,,,,,,,0.009463179796954307,99.4,0.02000000000000002,,0.02000000000000002,,,,0,,,,,,,,,,,,,,,,,,,,0.005000000000000115,,,,,,,,,,,,,,,,,,,1.76,,,,42.43006313460002,25.48820629283648,,,,,,,,,,,,,,,,,,0,,1751,GaugeBias,,,,0,,,,PASS,,,,,1,,,
,,0.06992698347826087,,,,,34.85392557929383,-0.004999999999999893,,,,,,,,,,,,,,,,,,0.01007309652173913,99.4,0.02000000000000002,,0.02000000000000002,,,,0,,,,,,,,,,,,,,,,,,,,0.005000000000000115,,,,,,,,,,,,,,,,,,,1.745,,,,42.19743432800668,25.47176243536616,,,,,,,,,,,,,,,,,,0,,1751,PullerSlip,,,,0,,,,PASS,,,,,1,,,
,CONTROL_LIMIT_DETECTED,0.0,,,,,32.79187817258885,0.145,,,,,,,,,,,,,,,,,,0.009999999999999997,124.25,0.145,,0.145,,,,37.8,,,,,,,,,,,,,,,,,,,,0.01000000000000001,,,,,,,,,,,,,,,,,,,1.895,,,,44.72760385072614,25.66946917807113,,,,,,,,,,,,,,,,,,0,,2953,PullerSaturation,,,,0,,,,PASS,,,,,0,,,
,OVALITY_FAULT_DETECTED,0.07059078020304568,,,,,34.86783719624722,-0.002499999999999947,,,,,,,,,,,,,,,,,,0.009404620650264532,99.4,0.004999999999999893,,0.004999999999999893,,,,36.4,,,,,,,,,,,,,,,,,,,,0.07000000000000006,,,,,,,,,,,,,,,,,,,1.7475,,,,42.18151659142305,25.47064975711478,,,,,,,,,,,,,,,,,,0,,2953,OvalityDisturbance,,,,0,,,,PASS,,,,,0,,,
,,,,,,,,,1,,,,,,0.0,,,,,0,,,,,,,,,202.1106699688677,,,,,,,,,,,,,,,,,,,,,,,,97.95520434636352,,,,,4.320000000865684,360.0,,4.320000000865684,72.43053176470583,,8.25256521185581,15.05882483149337,12.37884781778371,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,2412,ReliefOpeningPLA,,,,,,,,PASS,,,,,,,,
,,,,,,,,,1,,,,,,0.0,,,,,0,,,,,,,,,266.2973131503322,,,,,,,,,,,,,,,,,,,,,,,,102.3181492651861,,,,,4.320000000865502,360.0,,4.32000000086551,76.17461390374353,,8.259135863157127,16.9411794618978,12.38870379473569,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,2412,ReliefOpeningPET,,,,,,,,PASS,,,,,,,,
443.4194689515798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.0,,,,33.02398057071339,29.0,0.0,,0.0,,,,,,,,,474.8237377046308,,,0.0,,,0.0,,,,412.7997571339174,,0.0,0.0,,1,,,19.78432240435961,,,,,,,,,,,,5.215677595640384,125.1762622953692,,,,,,,,,,504,DynamicPowerShredding,,,,,,,,PASS,,,,,,,,
405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,360.0,,,,,,,,,405.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,16.875,,,,,,,,,,,,8.125,195.0,,,,,,,,,,506,DynamicPowerPreheating,,,,,,,,PASS,,,,,,,,
423.9804909612316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,8.0,,298.7998451751187,,,,,,,,,445.0285286032584,,,12.0,,,74.99991744514853,,,,0.0,,9.999929316942683,4.0,,1,,,18.5428553584691,,,,,,,,,,,,6.4571446415309,154.9714713967416,,,,,,,,,,506,DynamicPowerExtrusion,,,,,,,,PASS,,,,,,,,
40.93700787401575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,45.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.875,,,,,,,,,,,,23.125,555.0,,,,,,,,,,508,DynamicPowerCooldown,,,,,,,,PASS,,,,,,,,
,,,1,,,,,,,1,,,,,,,,,,,,0,0.001868300262128719,1,,,,,,,,,,,,,,,,,,,0.3722784850374037,,,,0.0,,0.009163657669462625,0.0,2.116060118830819,0.2359272142596982,,,,,,,,,,,,,,,,0.0001869954392890446,,,,,,,,,,,,,,0.05200000344498636,,,,,,,,,,,,,,1,,1210,EmptySpoolJam,,,,,,,,PASS,,,,,,1,,
,,,1,,,,,,,1,,,,,,,,,,,,0,0.004537300401770473,1,,,,,,,,,,,,,,,,,,,0.3722695428824904,,,,0.0,,0.009163360411818564,0.0,2.11578935437057,0.2358947225244684,,,,,,,,,,,,,,,,0.0001869680238207641,,,,,,,,,,,,,,0.07969943882576282,,,,,,,,,,,,,,1,,1210,HalfSpoolJam,,,,,,,,PASS,,,,,,1,,
,,,1,,,,,,,1,,,,,,,,,,,,0,0.0072063,1,,,,,,,,,,,,,,,,,,,0.3722623958846467,,,,0.0,,0.00916308662496025,0.0,2.115588728809957,0.2358706474571948,,,,,,,,,,,,,,,,0.0001869472830244335,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,1,,1210,FullSpoolJam,,,,,,,,PASS,,,,,,1,,
,,,1,,,,,,,1,,,,,,,,,,,,0,0.004537415028039103,0,,,,,,,,,,,,,,,,,,,0.4353508556332579,,,,0.0,,0.01980563498941497,9.2,3.40876385573766,0.3910516626885192,,,,,,,,,,,,,,,,0.2772453317422161,,,,,,,,,,,,,,0.07970042171023503,,,,,,,,,,,,,,1,,1300,DancerPrelimitStop,,,,,,,,PASS,,,,,,1,,
,SENSITIVITY_ONLY_NOT_NORMAL_SAFE_BEHAVIOR,,1,,,,,,,1,,,,,,,,,,,,1,0.0045373,0,,,,,,,,,,,,,,,,,,,0.4457311778553693,,,,0.6108123588376813,,0.05417386627903593,25.2,3.9,0.45,,,,,,,,,,,,,,,,1.188339761768149,,,,,,,,,,,,,,0.07969943538068511,,,,,,,,,,,,,,1,,1532,DancerHardStopSensitivity,,,,,,,,PASS,,,,,,1,,
,,,,,,0.02,,,,,1,1,,84.49465891880956,,,15.05882352941177,,1,,,,,,,,,,,,,,,,,,,424.8050565019164,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,47293,GaugeRequalification,,,0,,1,,,PASS,,,,,,,,1
,,,,,,0.02,,,,,1,1,,0.005314814647651466,,,15.05882352941177,,5,,,,,,,,,,,,,,,,,,,424.8050565019164,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.1,,,,,,0,37393,GaugeLossRundown,,,0,,1,,,PASS,,,,,,,,1
,,,,,,0.02,,,,,3,1,,0.008525706199436892,,,15.05882352941177,,5,,,,,,,,,,,,,,,,,,,424.8050565019164,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.1,,,,,,0,37399,CoolingLossRundown,,,0,,1,,,PASS,,,,,,,,1
,,,,,,0.02,,,,,6,1,,0.0,,,-2.38257792243176e-16,,6,,,,,,,,,,,,,,,,,,,424.8050565019164,,,,,,,,,,,,,,,,,,,,3.621526588235293,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.1,,,,,,0,37391,SpoolPermissionLossRundown,,,0,,1,,,PASS,,,,,,,,1
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,35.09999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89999999999993,,,,,1.1,27.8,,,,,,,,1304,QualityViolationRequalification,,0,,,,,"[1, 4, 5]",PASS,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,806,PullerTachStartupGrace,,,,,,1,,PASS,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,804,PullerTachStartupFailure,,,,,,1,,PASS,,,0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,1,,,,,,,,1,800.0,32.00000000640109,,,,,,,,,,,,,,,,,46204,PurgePLAtoPET,,,,,0,,,PASS,,,,0,,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,1,,,,,,,,1,700.0,32.00000000640109,,,,,,,,,,,,,,,,,46204,PurgePETtoPLA,,,,,0,,,PASS,,,,0,,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,0,,,,,,,,0,2200.0,0.0,,,,,,,,,,,,,,,,,46202,PurgeWastePathBlocked,,,,,0,,,PASS,,,,0,,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,0,,,,,,,,0,2200.0,0.0,,,,,,,,,,,,,,,,,46202,PurgeFeedApprovalMissing,,,,,0,,,PASS,,,,0,,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,0,,,,,,,,0,800.0,9.405859284891957,,,,,,,,,,,,,,,,,46206,PurgeEmergencyStop,,,,,0,,,PASS,,,,0,,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,0,,,,,,,,0,800.0,0.0,,,,,,,,,,,,,,,,,46200,PurgeHeaterFault,,,,,0,,,PASS,,,,0,,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.90030847674433,,,,,,,,,,,,,,,,,,,,,,,,,429.0996915232557,,,,,,,,,,,,,,0,,,,,,,,0,800.0,1.786266945708719e-05,,,,,,,,,,,,,,,,,46206,PurgeScrewFault,,,,,0,,,PASS,,,,0,,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,0,,,,,,,,0,850.0,9.405859284893134,,,,,,,,,,,,,,,,,46204,PurgeCoolingFault,,,,,0,,,PASS,,,,0,,,1,
,,,,73.9999999967998,1,,,,,,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,PurgeNormalAbortCooldown,,,,,,,,PASS,,,,,,,,
,,,,151.9999992303992,1,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006,PurgeSuccessfulCompletionCooldown,,,,,,,,PASS,,,,,,,,
405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,360.0,,,,,,,,,405.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,16.875,,,,,,,,,,,,8.125,195.0,,,,,,,,,,508,PreheatRequiresExplicitExtrusionArm,,,,,,,,PASS,,,,,,,,
29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,29.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.208333333333333,,,,,,,,,,,,23.79166666666666,571.0,,,,,,,,,,506,PreheatRejectsUncalibratedCooling,,,,,,,,PASS,,,,,,,,
35.844192634560905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,45.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.875,,,,,,,,,,,,23.125,555.0,,,,,,,,,,706,PreheatRejectsInvalidCoolingFeedback,,,,,,,,PASS,,,,,,,,
219.95505617977528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,360.0,,,,,,,,,405.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,16.875,,,,,,,,,,,,8.125,195.0,,,,,,,,,,712,PreheatCoolingStartupProbe,,,,,,,,PASS,,,,,,,,
168.19553072625698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,360.0,,,,,,,,,405.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,16.875,,,,,,,,,,,,8.125,195.0,,,,,,,,,,716,PreheatCoolingProbeDropout,,,,,,,,PASS,,,,,,,,
180.65926088535045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,317.9606433887199,,,,,,,,,362.9606433887199,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,15.12336014119666,,,,,,,,,,,,9.876639858803337,237.0393566112801,,,,,,,,,,712,PurgeCoolingStartupProbe,,,,,,,,PASS,,,,,,,,
29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,29.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.208333333333333,,,,,,,,,,,,23.79166666666666,571.0,,,,,,,,,,506,ShreddingRejectsUncalibratedCurrent,,,,,,,,PASS,,,,,,,,
45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,45.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.875,,,,,,,,,,,,23.125,555.0,,,,,,,,,,508,AtomicFaultClearNoPartial,,,,,,,,PASS,,,,,,,,
40.93700787401575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,45.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.875,,,,,,,,,,,,23.125,555.0,,,,,,,,,,508,CooldownAutomaticCompletion,,,,,,,,PASS,,,,,,,,
45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,45.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.875,,,,,,,,,,,,23.125,555.0,,,,,,,,,,506,FaultCoolingRetention,,,,,,,,PASS,,,,,,,,
29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.0,,,,0.0,29.0,0.0,,0.0,,,,,,,,,29.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,1.208333333333333,,,,,,,,,,,,23.79166666666666,571.0,,,,,,,,,,502,FaultCoolingInvalidFeedbackOff,,,,,,,,PASS,,,,,,,,
424.66470683310837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,8.0,,331.1998592501079,,,,,,,,,441.5087622507856,,,12.0,,,51.99993201365172,,,,0.0,,0.0,0.0,,1,,,18.39619842711607,,,,,,,,,,,,6.603801572883933,158.4912377492144,,,,,,,,,,506,DynamicPowerMaintenancePurge,,,,,,,,PASS,,,,,,,,
405.2792451636577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,320.3998029501511,,,,,,,,,428.2677509855852,,,12.0,,,59.99991258898079,,,,0.0,,0.0,0.0,,1,,,17.84448962439938,,,,,,,,,,,,7.155510375600618,171.7322490144148,,,,,,,,,,506,DynamicPowerFormingChainRundown,,,,,,,,PASS,,,,,,,,
337.71625362621023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,0.0,,320.3997607251835,,,,,,,,,365.3997607251835,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,1,,,15.22499003021598,,,,,,,,,,,,9.77500996978402,234.6002392748165,,,,,,,,,,506,DynamicPowerThermalHold,,,,,,,,PASS,,,,,,,,
412.1855146876349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16.0,,,,0.0,29.0,8.0,,309.5998451751187,,,,,,,,,436.2037252750891,,,12.0,,,69.99986402730345,,,,0.0,,0.0,0.0,,1,,,18.17515521979538,,,,,,,,,,,,6.824844780204621,163.7962747249109,,,,,,,,,,506,DynamicPowerRequalifying,,,,,,,,PASS,,,,,,,,
